서울특별시,중구,기타요식업,신빙고,"서울특별시 중구 동호로12길 93,1층(신당동)",2,복숭아아이스티,2300,2300
서울특별시,중구,기타요식업,신빙고,"서울특별시 중구 동호로12길 93,1층(신당동)",3,플레인크로플,2800,2800
서울특별시,중구,한식,명동얼큰수제비,서울특별시 중구 남대문로 64,1,김치찌개,8000,8000
서울특별시,중구,한식,명동얼큰수제비,서울특별시 중구 남대문로 64,2,된장찌개,8000,8000
서울특별시,중구,한식,명동얼큰수제비,서울특별시 중구 남대문로 64,3,소고기김밥,4500,4500
서울특별시,중구,한식,345국수,서울특별시 중구 청구로 83-9 1층,1,손수제비,8000,8000
서울특별시,중구,한식,345국수,서울특별시 중구 청구로 83-9 1층,2,잔치국수,7000,7000
서울특별시,중구,한식,345국수,서울특별시 중구 청구로 83-9 1층,3,칼국수,7000,7000
서울특별시,중구,한식,옛날홍두깨손칼국수,서울특별시 중구 동호로7길 32,1,손수제비,6000,6000
서울특별시,중구,한식,옛날홍두깨손칼국수,서울특별시 중구 동호로7길 32,2,잔치국수,4000,4000
서울특별시,중구,한식,옛날홍두깨손칼국수,서울특별시 중구 동호로7길 32,3,야채비빔밥,5000,5000
서울특별시,중구,한식,왕비집 명동본점,서울특별시 중구 명동8가길 26 2층,1,한우 등심구이(140g),45000,45000
서울특별시,중구,한식,왕비집 명동본점,서울특별시 중구 명동8가길 26 2층,2,한우 육회(150g),29000,29000
서울특별시,중구,한식,명동중앙점 왕비집,서울특별시 중구 명동8나길 45 2층,1,한우 등심구이(140g),45000,45000
서울특별시,중구,한식,명동중앙점 왕비집,서울특별시 중구 명동8나길 45 2층,2,한우 육회(150g),29000,29000
서울특별시,중구,한식,왕비집 명동2호점,서울특별시 중구 명동9길 13 2층,1,한우 등심구이(140g),45000,45000
서울특별시,중구,한식,왕비집 명동2호점,서울특별시 중구 명동9길 13 2층,2,한우 육회(150g),29000,29000
서울특별시,중구,한식,왕비집 육호점,서울특별시 중구 남대문로 64 2층 203호,1,한우 등심구이(140g),45000,45000
서울특별시,중구,한식,왕비집 육호점,서울특별시 중구 남대문로 64 2층 203호,2,한우 육회(150g),29000,29000
서울특별시,중구,한식,왕비집 시청무교점,서울특별시 중구 무교로 19 2층,1,한우 등심구이(140g),46000,46000
